ticker,company_name,edinet_code,jpx_industry,broad_sector,business_theme,listing_date,listing_note,business_summary,source_note
7709,クボテック株式会社,E02337,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,クボテック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7711,助川電気工業株式会社,E01997,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,助川電気工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7713,シグマ光機株式会社,E02323,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,シグマ光機株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7715,長野計器株式会社,E02329,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,長野計器株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7716,株式会社ナカニシ,E02331,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ナカニシのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7717,株式会社ブイ・テクノロジー,E02334,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ブイ・テクノロジーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7718,スター精密株式会社,E02302,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,スター精密株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7719,株式会社東京衡機,E01587,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社東京衡機のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7721,東京計器株式会社,E02266,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東京計器株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7722,国際計測器株式会社,E02335,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,国際計測器株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7723,愛知時計電機株式会社,E02267,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,愛知時計電機株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7725,株式会社インターアクション,E02336,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社インターアクションのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7726,黒田精工株式会社,E02269,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,黒田精工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7727,株式会社オーバル,E02270,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社オーバルのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7729,株式会社東京精密,E02289,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社東京精密のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7730,マニー株式会社,E02340,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,マニー株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7731,株式会社ニコン,E02271,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ニコンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7732,株式会社　トプコン,E02299,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　トプコンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7733,オリンパス株式会社,E02272,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,オリンパス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7734,理研計器株式会社,E02285,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,理研計器株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7735,株式会社ＳＣＲＥＥＮホールディングス,E02288,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＳＣＲＥＥＮホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7739,キヤノン電子株式会社,E02301,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,キヤノン電子株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7740,株式会社タムロン,E02308,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社タムロンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7741,ＨＯＹＡ株式会社,E01124,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＨＯＹＡ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7743,株式会社シード,E02414,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社シードのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7744,ノーリツ鋼機株式会社,E02322,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ノーリツ鋼機株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7745,株式会社Ａ＆Ｄホロンホールディングス,E02344,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社Ａ＆ＤホロンホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7746,岡本硝子株式会社,E01221,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,岡本硝子株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7747,朝日インテック株式会社,E02349,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,朝日インテック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7749,メディキット株式会社,E02354,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,メディキット株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7751,キヤノン株式会社,E02274,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,キヤノン株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7752,株式会社リコー,E02275,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社リコーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7760,ＩＭＶ株式会社,E02352,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＩＭＶ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7762,シチズン時計株式会社,E02281,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,シチズン時計株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7769,リズム株式会社,E02294,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,リズム株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7771,日本精密株式会社,E02325,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本精密株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7774,株式会社ジャパン・ティッシュエンジニアリング,E02357,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ジャパン・ティッシュエンジニアリングのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7775,大研医器株式会社,E22509,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,大研医器株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7776,株式会社セルシード,E24158,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社セルシードのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7777,株式会社スリー・ディー・マトリックス,E25884,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社スリー・ディー・マトリックスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7779,ＣＹＢＥＲＤＹＮＥ株式会社,E30118,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＣＹＢＥＲＤＹＮＥ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7780,株式会社メニコン,E31560,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社メニコンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7781,株式会社平山ホールディングス,E31602,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社平山ホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7782,株式会社シンシア,E32784,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社シンシアのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7790,株式会社バルコス,E36031,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社バルコスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7791,ドリームベッド株式会社,E36627,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ドリームベッド株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7792,株式会社コラントッテ,E36670,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社コラントッテのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7793,株式会社イメージ・マジック,E37419,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社イメージ・マジックのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7794,株式会社イーディーピー,E37709,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社イーディーピーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7795,株式会社ＫＹＯＲＩＴＳＵ,E37814,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＫＹＯＲＩＴＳＵのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7800,株式会社アミファ,E34028,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アミファのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7803,株式会社ブシロード,E35004,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ブシロードのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7804,株式会社ビーアンドピー,E34800,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ビーアンドピーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7805,プリントネット株式会社,E34363,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,プリントネット株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7806,株式会社ＭＴＧ,E34054,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＭＴＧのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7807,株式会社幸和製作所,E33491,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社幸和製作所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7808,株式会社シー・エス・ランバー,E33497,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社シー・エス・ランバーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7809,株式会社壽屋,E33392,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社壽屋のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7810,株式会社クロスフォー,E33313,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社クロスフォーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7811,中本パックス株式会社,E31924,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,中本パックス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7812,株式会社クレステック,E31622,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社クレステックのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7813,株式会社プラッツ,E31344,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社プラッツのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7814,株式会社日本創発グループ,E30930,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社日本創発グループのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7815,東京ボード工業株式会社,E31123,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東京ボード工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7816,株式会社スノーピーク,E31070,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社スノーピークのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7817,パラマウントベッドホールディングス株式会社,E25664,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,パラマウントベッドホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7818,株式会社トランザクション,E24753,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社トランザクションのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7819,粧美堂株式会社,E23465,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,粧美堂株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7820,ニホンフラッシュ株式会社,E00640,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ニホンフラッシュ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7821,前田工繊株式会社,E02492,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,前田工繊株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7822,永大産業株式会社,E00631,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,永大産業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7823,株式会社アートネイチャー,E03493,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アートネイチャーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7826,株式会社フルヤ金属,E02485,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社フルヤ金属のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7827,株式会社オービス,E00639,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社オービスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7831,株式会社ウイルコホールディングス,E00748,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ウイルコホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7832,株式会社バンダイナムコホールディングス,E02481,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社バンダイナムコホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7833,株式会社アイフィスジャパン,E05512,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アイフィスジャパンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7836,アビックス株式会社,E02096,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,アビックス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7837,株式会社アールシーコア,E02980,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アールシーコアのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7839,株式会社ＳＨＯＥＩ,E02470,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＳＨＯＥＩのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7840,フランスベッドホールディングス株式会社,E02472,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,フランスベッドホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7841,株式会社遠藤製作所,E01459,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社遠藤製作所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7844,株式会社マーベラス,E02467,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社マーベラスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7846,株式会社パイロットコーポレーション,E02466,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社パイロットコーポレーションのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7847,株式会社グラファイトデザイン,E02464,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社グラファイトデザインのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7849,スターツ出版株式会社,E00736,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,スターツ出版株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7850,総合商研株式会社,E00735,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,総合商研株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7851,カワセコンピュータサプライ株式会社,E02459,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,カワセコンピュータサプライ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7856,萩原工業株式会社,E01053,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,萩原工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7857,セキ株式会社,E00730,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,セキ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7859,株式会社アルメディオ,E02046,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アルメディオのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7860,エイベックス株式会社,E02453,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,エイベックス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7863,株式会社平賀,E00734,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社平賀のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7864,株式会社フジシールインターナショナル,E00725,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社フジシールインターナショナルのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7865,ピープル株式会社,E02882,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ピープル株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7867,株式会社タカラトミー,E02450,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社タカラトミーのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7868,株式会社広済堂ホールディングス,E00724,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社広済堂ホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7870,福島印刷株式会社,E00722,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,福島印刷株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7871,フクビ化学工業株式会社,E00829,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,フクビ化学工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7872,エステールホールディングス株式会社,E03281,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,エステールホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7874,レック株式会社,E02444,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,レック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7875,竹田ｉＰホールディングス株式会社,E00720,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,竹田ｉＰホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7877,永大化工株式会社,E02441,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,永大化工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7878,株式会社光・彩,E02439,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社光・彩のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7879,株式会社ノダ,E00636,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ノダのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7883,サンメッセ株式会社,E00719,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,サンメッセ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7885,タカノ株式会社,E02435,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,タカノ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7886,ヤマト　モビリティ　＆　Ｍｆｇ．株式会社,E00867,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ヤマト　モビリティ　＆　Ｍｆｇ．株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7887,南海プライウッド株式会社,E00635,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,南海プライウッド株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7888,三光合成株式会社,E00866,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,三光合成株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7893,株式会社プロネクサス,E00716,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社プロネクサスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7894,丸東産業株式会社,E00863,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,丸東産業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7896,セブン工業株式会社,E00633,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,セブン工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7897,ホクシン株式会社,E00632,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ホクシン株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7898,株式会社ウッドワン,E00630,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ウッドワンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7901,株式会社マツモト,E00715,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社マツモトのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7902,株式会社ソノコム,E02428,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ソノコムのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7906,ヨネックス株式会社,E02427,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ヨネックス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7908,株式会社きもと,E02425,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社きもとのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7911,ＴＯＰＰＡＮホールディングス株式会社,E00692,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＴＯＰＰＡＮホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7912,大日本印刷株式会社,E00693,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,大日本印刷株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
7914,共同印刷株式会社,E00695,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,共同印刷株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
